customer_id,gender,age,total_orders,price,payment_method,shopping_mall,invoice_date,Shopping Time,,,
CUST05905,Female,31,27,163.87,Wallet,Elante Mall,02-04-2023,Night,,,
CUST05906,Female,33,49,4966.44,Wallet,Orion Mall,22-04-2023,Night,,,
CUST05907,Male,34,45,4531.33,UPI,VR Mall,09-11-2023,Morning,,,
CUST05908,Female,46,37,3114.5,UPI,VR Mall,14-12-2023,Night,,,
CUST05909,Female,22,27,568.64,Credit Card,Lulu Mall,26-08-2023,Afternoon,,,
CUST05910,Female,47,5,2963.88,Credit Card,VR Mall,23-12-2023,Morning,,,
CUST05911,Female,44,18,1076.36,UPI,Lulu Mall,25-11-2023,Evening,,,
CUST05912,Male,63,11,3772.86,Wallet,City Centre Mall,21-08-2023,Afternoon,,,
CUST05913,Male,24,22,2965.88,Credit Card,City Centre Mall,13-08-2023,Evening,,,
CUST05914,Female,47,13,2463.98,Credit Card,City Centre Mall,11-05-2023,Night,,,
CUST05915,Female,59,20,4835.58,Credit Card,DLF Mall of India,23-08-2023,Evening,,,
CUST05916,Female,58,8,3083.34,Debit Card,Ambience Mall,22-03-2023,Morning,,,
CUST05917,Female,53,37,2943.81,Cash,VR Mall,25-03-2023,Evening,,,
CUST05918,Male,49,37,4413.35,Credit Card,Phoenix Marketcity,19-10-2023,Night,,,
CUST05919,Female,23,37,4159.82,Credit Card,Select Citywalk,07-11-2023,Morning,,,
CUST05920,Female,56,42,2888.29,Wallet,Orion Mall,13-03-2023,Morning,,,
CUST05921,Male,58,14,3927.14,Wallet,Select Citywalk,07-05-2023,Afternoon,,,
CUST05922,Male,55,31,1073.77,Cash,Lulu Mall,28-06-2023,Night,,,
CUST05923,Male,28,43,1438.62,Cash,Phoenix Marketcity,25-09-2023,Night,,,
CUST05924,Female,63,11,1580.51,Credit Card,Lulu Mall,18-02-2023,Afternoon,,,
CUST05925,Male,46,41,3311.02,UPI,Phoenix Marketcity,30-08-2023,Evening,,,
CUST05926,Male,36,1,807.34,UPI,Phoenix Marketcity,03-08-2023,Night,,,
CUST05927,Female,42,50,2982.2,Cash,VR Mall,08-01-2023,Evening,,,
CUST05928,Female,43,23,4758.05,UPI,Elante Mall,14-07-2023,Evening,,,
CUST05929,Female,60,42,3323.89,Cash,Orion Mall,04-06-2023,Evening,,,
CUST05930,Male,64,23,392.54,Wallet,Select Citywalk,15-09-2023,Afternoon,,,
CUST05931,Male,35,44,1840.52,Credit Card,Ambience Mall,22-12-2023,Evening,,,
CUST05932,Male,42,33,3133.71,Cash,Elante Mall,26-10-2023,Night,,,
CUST05933,Male,34,36,892.83,UPI,Lulu Mall,13-12-2023,Evening,,,
CUST05934,Female,27,23,2305.66,Wallet,Lulu Mall,05-08-2023,Morning,,,
CUST05935,Male,37,33,1164.31,UPI,City Centre Mall,19-03-2023,Night,,,
CUST05936,Female,47,28,1879.54,UPI,Phoenix Marketcity,12-01-2023,Morning,,,
CUST05937,Female,25,27,439.97,Credit Card,City Centre Mall,10-09-2023,Afternoon,,,
CUST05938,Female,26,20,601.83,UPI,Lulu Mall,30-09-2023,Night,,,
CUST05939,Female,54,12,3829.23,Credit Card,Phoenix Marketcity,31-05-2023,Night,,,
CUST05940,Male,54,24,1729.77,Credit Card,Elante Mall,11-06-2023,Evening,,,
CUST05941,Male,33,49,2619.58,UPI,Phoenix Marketcity,13-10-2023,Evening,,,
CUST05942,Male,37,46,2387.4,UPI,Elante Mall,27-10-2023,Morning,,,
CUST05943,Male,49,16,1470.61,Wallet,Inorbit Mall,01-04-2023,Morning,,,
CUST05944,Male,48,26,719.08,Debit Card,VR Mall,23-04-2023,Night,,,
CUST05945,Male,23,28,1519.68,Credit Card,Orion Mall,18-07-2023,Morning,,,
CUST05946,Female,25,27,926.56,Debit Card,City Centre Mall,28-06-2023,Night,,,
CUST05947,Male,20,7,2290.17,Cash,DLF Mall of India,26-03-2023,Evening,,,
CUST05948,Male,24,14,1473.09,UPI,Inorbit Mall,10-04-2023,Evening,,,
CUST05949,Male,21,32,3948.54,Debit Card,Ambience Mall,24-09-2023,Morning,,,
CUST05950,Female,21,17,1220.96,UPI,Phoenix Marketcity,16-05-2023,Morning,,,
CUST05951,Female,43,30,1089.69,Cash,VR Mall,06-08-2023,Afternoon,,,
CUST05952,Female,47,50,3919.75,Credit Card,Orion Mall,17-10-2023,Morning,,,
CUST05953,Male,55,41,2413.36,Credit Card,City Centre Mall,27-05-2023,Morning,,,
CUST05954,Female,24,34,4587.61,Debit Card,VR Mall,07-11-2023,Evening,,,
CUST05955,Female,51,11,2802.19,Credit Card,VR Mall,22-11-2023,Afternoon,,,
CUST05956,Female,20,8,1413.98,Credit Card,VR Mall,20-05-2023,Night,,,
CUST05957,Female,23,42,2717.27,Debit Card,Lulu Mall,16-09-2023,Evening,,,
CUST05958,Male,51,28,1912.68,UPI,Phoenix Marketcity,18-07-2023,Afternoon,,,
CUST05959,Male,58,49,1750.26,Credit Card,Orion Mall,26-06-2023,Morning,,,
CUST05960,Male,33,9,1872.22,Debit Card,Inorbit Mall,11-04-2023,Morning,,,
CUST05961,Female,30,23,133.24,Cash,Ambience Mall,17-07-2023,Night,,,
CUST05962,Male,27,41,2865.91,Debit Card,Elante Mall,20-05-2023,Night,,,
CUST05963,Male,61,25,2100.4,UPI,VR Mall,08-07-2023,Evening,,,
CUST05964,Male,31,44,3867.83,Wallet,City Centre Mall,14-07-2023,Night,,,
CUST05965,Female,25,41,889.89,Credit Card,City Centre Mall,06-02-2023,Afternoon,,,
CUST05966,Female,20,46,4267.82,Debit Card,City Centre Mall,10-10-2023,Evening,,,
CUST05967,Male,35,7,1939.79,Debit Card,City Centre Mall,23-02-2023,Afternoon,,,
CUST05968,Female,52,44,3894.33,Credit Card,Phoenix Marketcity,10-06-2023,Evening,,,
CUST05969,Female,39,22,662.78,Wallet,Lulu Mall,02-08-2023,Afternoon,,,
CUST05970,Male,29,46,3512.51,UPI,Ambience Mall,01-08-2023,Evening,,,
CUST05971,Female,18,3,89.66,Credit Card,City Centre Mall,13-12-2023,Morning,,,
CUST05972,Female,50,38,1403.88,UPI,DLF Mall of India,18-02-2023,Evening,,,
CUST05973,Female,64,39,2654.17,Cash,Orion Mall,20-11-2023,Afternoon,,,
CUST05974,Male,20,50,3410.71,UPI,VR Mall,02-10-2023,Afternoon,,,
CUST05975,Female,37,42,1819.71,Credit Card,DLF Mall of India,25-12-2023,Night,,,
CUST05976,Female,53,30,2534.41,Cash,Lulu Mall,08-12-2023,Morning,,,
CUST05977,Female,28,36,3228.56,Credit Card,Inorbit Mall,04-09-2023,Morning,,,
CUST05978,Female,18,13,3516.67,UPI,Select Citywalk,25-11-2023,Afternoon,,,
CUST05979,Male,58,32,4356.56,Cash,Ambience Mall,08-03-2023,Afternoon,,,
CUST05980,Female,42,16,1988.03,Wallet,Phoenix Marketcity,22-10-2023,Afternoon,,,
CUST05981,Male,38,2,3697.59,Credit Card,Phoenix Marketcity,06-10-2023,Afternoon,,,
CUST05982,Male,31,41,1680.23,Debit Card,Inorbit Mall,10-10-2023,Night,,,
CUST05983,Male,25,24,852.12,Wallet,Inorbit Mall,10-05-2023,Morning,,,
CUST05984,Female,35,7,4750.81,Debit Card,Lulu Mall,11-02-2023,Afternoon,,,
CUST05985,Male,48,16,1841.58,Cash,Elante Mall,27-08-2023,Evening,,,
CUST05986,Female,55,26,1904.92,Credit Card,Phoenix Marketcity,22-11-2023,Afternoon,,,
CUST05987,Male,48,45,4647.83,Credit Card,Elante Mall,30-08-2023,Night,,,
CUST05988,Male,39,46,237.49,UPI,City Centre Mall,14-09-2023,Morning,,,
CUST05989,Female,37,7,2203.02,Debit Card,VR Mall,01-02-2023,Afternoon,,,
CUST05990,Female,52,21,691.75,Wallet,Select Citywalk,02-08-2023,Afternoon,,,
CUST05991,Male,65,45,2780.04,Wallet,Elante Mall,16-12-2023,Evening,,,
CUST05992,Male,21,33,178.75,Wallet,Elante Mall,09-03-2023,Evening,,,
CUST05993,Male,62,46,2206.8,Credit Card,Lulu Mall,07-03-2023,Morning,,,
CUST05994,Female,29,26,4036.62,Debit Card,Phoenix Marketcity,24-06-2023,Evening,,,
CUST05995,Female,63,41,3544.72,Credit Card,Phoenix Marketcity,07-10-2023,Afternoon,,,
CUST05996,Male,54,33,956.49,UPI,Elante Mall,12-08-2023,Afternoon,,,
CUST05997,Male,53,24,1521.95,UPI,City Centre Mall,22-02-2023,Morning,,,
CUST05998,Male,35,19,3599.58,Cash,VR Mall,06-07-2023,Night,,,
CUST05999,Female,59,7,1258.16,UPI,Orion Mall,27-01-2023,Afternoon,,,
CUST06000,Female,54,9,4955.27,Cash,City Centre Mall,26-03-2023,Morning,,,
CUST06001,Male,29,3,1102.06,Credit Card,DLF Mall of India,13-03-2023,Evening,,,
CUST06002,Male,24,20,3284.13,Cash,Inorbit Mall,03-12-2023,Night,,,
CUST06003,Male,19,45,1732.52,Wallet,Ambience Mall,22-10-2023,Night,,,
CUST06004,Male,21,10,133.08,UPI,VR Mall,31-01-2023,Afternoon,,,
CUST06005,Female,25,3,4421.51,Cash,Phoenix Marketcity,12-04-2023,Morning,,,
CUST06006,Female,53,12,3359.59,Credit Card,City Centre Mall,22-10-2023,Afternoon,,,
CUST06007,Male,59,23,1241.22,Debit Card,Lulu Mall,25-10-2023,Night,,,
CUST06008,Male,57,6,483.14,Cash,Phoenix Marketcity,14-08-2023,Night,,,
CUST06009,Male,49,9,1656.06,UPI,Ambience Mall,13-11-2023,Evening,,,
CUST06010,Male,63,12,2094.9,UPI,Orion Mall,08-04-2023,Afternoon,,,
CUST06011,Male,27,47,3849.07,Wallet,VR Mall,22-03-2023,Evening,,,
CUST06012,Female,20,19,1178.57,Credit Card,Ambience Mall,19-11-2023,Morning,,,
CUST06013,Male,40,8,2100.46,UPI,DLF Mall of India,08-04-2023,Morning,,,
CUST06014,Female,51,37,4545.21,Debit Card,Elante Mall,03-12-2023,Morning,,,
CUST06015,Female,62,50,1298.2,Cash,Select Citywalk,11-05-2023,Evening,,,
CUST06016,Male,29,45,3180.64,Credit Card,Elante Mall,02-03-2023,Afternoon,,,
CUST06017,Female,23,7,4753.36,Cash,Select Citywalk,08-10-2023,Night,,,
CUST06018,Male,61,11,2420.26,Wallet,DLF Mall of India,26-04-2023,Night,,,
CUST06019,Female,62,35,2997.91,Wallet,Elante Mall,05-04-2023,Afternoon,,,
CUST06020,Female,59,21,4927.07,Credit Card,Lulu Mall,18-09-2023,Afternoon,,,
CUST06021,Female,30,12,320.59,Debit Card,Orion Mall,23-08-2023,Morning,,,
CUST06022,Female,23,20,1669.66,Credit Card,Lulu Mall,18-02-2023,Evening,,,
CUST06023,Male,20,34,482.65,UPI,Ambience Mall,18-05-2023,Evening,,,
CUST06024,Male,53,5,2491.14,Cash,Phoenix Marketcity,05-10-2023,Morning,,,
CUST06025,Female,58,50,901.08,Credit Card,Elante Mall,26-04-2023,Afternoon,,,
CUST06026,Male,51,2,2194.58,Credit Card,Orion Mall,20-06-2023,Night,,,
CUST06027,Female,56,16,1179.55,UPI,Orion Mall,31-01-2023,Morning,,,
CUST06028,Female,39,11,3538.2,UPI,Phoenix Marketcity,07-09-2023,Evening,,,
CUST06029,Female,44,12,806.65,Debit Card,Inorbit Mall,31-05-2023,Evening,,,
CUST06030,Female,35,44,1444.05,Wallet,City Centre Mall,19-03-2023,Night,,,
CUST06031,Female,22,36,2705.77,Debit Card,Lulu Mall,01-12-2023,Morning,,,
CUST06032,Male,18,5,4282.97,Debit Card,Ambience Mall,12-05-2023,Morning,,,
CUST06033,Female,54,50,4735.31,UPI,Select Citywalk,16-02-2023,Afternoon,,,
CUST06034,Male,38,44,4790.37,Credit Card,Inorbit Mall,09-11-2023,Night,,,
CUST06035,Female,22,14,1211.8,Credit Card,Inorbit Mall,10-01-2023,Evening,,,
CUST06036,Male,53,19,1353.98,UPI,City Centre Mall,25-05-2023,Evening,,,
CUST06037,Male,55,6,1011.13,Wallet,Inorbit Mall,27-01-2023,Night,,,
CUST06038,Male,43,1,811.2,Credit Card,Orion Mall,09-04-2023,Afternoon,,,
CUST06039,Female,61,35,1165.69,Cash,DLF Mall of India,06-12-2023,Afternoon,,,
CUST06040,Female,31,41,3344.96,Credit Card,Elante Mall,09-12-2023,Night,,,
CUST06041,Female,58,8,1375.07,Credit Card,Ambience Mall,07-10-2023,Evening,,,
CUST06042,Female,21,46,619.6,Credit Card,DLF Mall of India,15-10-2023,Evening,,,
CUST06043,Female,52,48,1883.05,Debit Card,Ambience Mall,21-03-2023,Morning,,,
CUST06044,Male,22,21,844.29,UPI,Elante Mall,19-02-2023,Evening,,,
CUST06045,Male,34,3,3900.12,UPI,City Centre Mall,19-03-2023,Afternoon,,,
CUST06046,Male,34,49,2190.22,Credit Card,Orion Mall,13-07-2023,Night,,,
CUST06047,Female,58,48,1630.07,Wallet,City Centre Mall,04-07-2023,Night,,,
CUST06048,Female,45,15,4390.9,Debit Card,Phoenix Marketcity,06-10-2023,Evening,,,
CUST06049,Male,25,17,2233.64,Wallet,Inorbit Mall,17-12-2023,Evening,,,
CUST06050,Male,26,38,1855.78,Debit Card,Orion Mall,29-09-2023,Evening,,,
CUST06051,Male,60,46,3084.95,UPI,Elante Mall,13-06-2023,Afternoon,,,
CUST06052,Male,59,35,1062.17,Credit Card,Lulu Mall,10-03-2023,Night,,,
CUST06053,Male,30,32,3594.64,Wallet,Orion Mall,19-12-2023,Morning,,,
CUST06054,Male,22,18,4758.37,Cash,Ambience Mall,15-03-2023,Evening,,,
CUST06055,Male,38,13,266.62,Debit Card,Phoenix Marketcity,11-08-2023,Evening,,,
CUST06056,Female,51,20,52.42,Wallet,Phoenix Marketcity,16-05-2023,Night,,,
CUST06057,Female,52,44,1988.64,Wallet,City Centre Mall,29-05-2023,Afternoon,,,
CUST06058,Male,43,44,365.32,UPI,Lulu Mall,15-12-2023,Night,,,
CUST06059,Female,64,46,1186.91,Credit Card,Ambience Mall,20-04-2023,Evening,,,
CUST06060,Male,31,47,2286.91,Credit Card,Lulu Mall,07-04-2023,Morning,,,
CUST06061,Female,55,48,1001.13,UPI,City Centre Mall,17-12-2023,Night,,,
CUST06062,Male,44,36,1532.42,Credit Card,Elante Mall,11-01-2023,Morning,,,
CUST06063,Male,64,46,2756.75,Debit Card,Elante Mall,25-10-2023,Afternoon,,,
CUST06064,Female,39,29,4655.97,UPI,Lulu Mall,25-06-2023,Morning,,,
CUST06065,Male,18,14,1915.4,Wallet,Ambience Mall,11-06-2023,Afternoon,,,
CUST06066,Female,51,36,3177.05,Wallet,City Centre Mall,06-05-2023,Night,,,
CUST06067,Male,64,37,2826.21,Cash,DLF Mall of India,20-02-2023,Night,,,
CUST06068,Male,39,37,3909.87,Debit Card,Lulu Mall,28-03-2023,Night,,,
CUST06069,Female,44,33,2643.88,Cash,City Centre Mall,01-02-2023,Afternoon,,,
CUST06070,Male,18,19,2036.96,Debit Card,Orion Mall,20-05-2023,Evening,,,
CUST06071,Female,64,23,4940.33,Cash,Inorbit Mall,07-10-2023,Night,,,
CUST06072,Male,43,2,2367.84,Wallet,Phoenix Marketcity,11-06-2023,Morning,,,
CUST06073,Male,38,1,3772.94,Credit Card,VR Mall,03-05-2023,Evening,,,
CUST06074,Female,56,37,2413.72,Credit Card,Ambience Mall,24-12-2023,Evening,,,
CUST06075,Female,62,17,3365.1,Credit Card,Orion Mall,17-01-2023,Evening,,,
CUST06076,Male,36,29,2125.99,Debit Card,City Centre Mall,06-10-2023,Morning,,,
CUST06077,Male,20,29,833.83,Wallet,Elante Mall,04-11-2023,Evening,,,
CUST06078,Male,24,40,3563.75,UPI,Phoenix Marketcity,10-04-2023,Evening,,,
CUST06079,Female,20,8,1408.21,Wallet,Orion Mall,05-06-2023,Evening,,,
CUST06080,Male,25,6,1596.71,Credit Card,Ambience Mall,19-10-2023,Night,,,
CUST06081,Male,42,20,1409.77,Cash,City Centre Mall,07-05-2023,Evening,,,
CUST06082,Female,49,5,110.88,Credit Card,VR Mall,01-09-2023,Night,,,
CUST06083,Female,36,22,2466.57,Wallet,DLF Mall of India,20-12-2023,Afternoon,,,
CUST06084,Female,48,25,4551.37,Debit Card,Orion Mall,14-04-2023,Morning,,,
CUST06085,Female,24,41,1216.74,UPI,Phoenix Marketcity,10-08-2023,Night,,,
CUST06086,Male,20,23,2193.56,UPI,DLF Mall of India,04-04-2023,Morning,,,
CUST06087,Male,47,31,3001.84,Cash,Inorbit Mall,09-08-2023,Afternoon,,,
CUST06088,Female,19,1,1363.2,Wallet,Inorbit Mall,28-04-2023,Evening,,,
CUST06089,Female,38,33,2135.77,Wallet,Phoenix Marketcity,15-12-2023,Afternoon,,,
CUST06090,Male,65,21,2808.5,Debit Card,Inorbit Mall,17-12-2023,Morning,,,
CUST06091,Male,43,16,4300.24,Debit Card,Orion Mall,23-05-2023,Night,,,
CUST06092,Male,31,39,1146.14,Cash,VR Mall,10-10-2023,Morning,,,
CUST06093,Male,54,32,4699.33,Credit Card,Lulu Mall,27-03-2023,Morning,,,
CUST06094,Female,18,39,135.2,Wallet,City Centre Mall,23-07-2023,Morning,,,
CUST06095,Male,65,35,2993.25,Cash,Inorbit Mall,13-05-2023,Night,,,
CUST06096,Female,18,21,4177,Wallet,Ambience Mall,01-03-2023,Morning,,,
CUST06097,Female,46,33,2521.05,UPI,Lulu Mall,31-07-2023,Morning,,,
CUST06098,Female,45,46,3638.66,Cash,Orion Mall,18-09-2023,Morning,,,
CUST06099,Female,40,32,4463.34,Credit Card,Orion Mall,05-05-2023,Evening,,,
CUST06100,Male,55,21,2551.12,Debit Card,Orion Mall,08-04-2023,Night,,,
CUST06101,Female,36,16,1898.73,Cash,Phoenix Marketcity,26-10-2023,Night,,,
CUST06102,Male,65,34,2472.99,Credit Card,Lulu Mall,11-10-2023,Evening,,,
CUST06103,Female,28,37,2616.37,Wallet,Elante Mall,18-04-2023,Afternoon,,,
CUST06104,Female,45,33,525.21,Credit Card,Inorbit Mall,20-04-2023,Night,,,
CUST06105,Female,30,22,3312.23,Cash,Select Citywalk,17-03-2023,Morning,,,
CUST06106,Female,40,39,653.09,Credit Card,VR Mall,21-05-2023,Afternoon,,,
CUST06107,Female,60,43,4778.86,Credit Card,City Centre Mall,04-10-2023,Morning,,,
CUST06108,Male,51,33,2426.32,Credit Card,Select Citywalk,24-10-2023,Morning,,,
CUST06109,Male,57,9,3418.86,Wallet,City Centre Mall,27-01-2023,Evening,,,
CUST06110,Female,57,23,2877.54,Cash,City Centre Mall,27-10-2023,Night,,,
CUST06111,Female,39,10,2065.64,Cash,City Centre Mall,02-12-2023,Night,,,
CUST06112,Female,38,43,2594.86,Credit Card,Select Citywalk,01-03-2023,Afternoon,,,
CUST06113,Female,63,17,3351.54,Cash,Phoenix Marketcity,17-10-2023,Morning,,,
CUST06114,Female,29,39,1739.27,Cash,Select Citywalk,22-10-2023,Evening,,,
CUST06115,Female,33,25,1547.3,UPI,Select Citywalk,05-01-2023,Morning,,,
CUST06116,Male,47,20,661.51,Cash,Orion Mall,29-07-2023,Evening,,,
CUST06117,Male,29,18,1099.09,Credit Card,Select Citywalk,23-03-2023,Evening,,,
CUST06118,Female,60,25,4641.25,UPI,VR Mall,01-02-2023,Night,,,
CUST06119,Male,57,1,3247.78,Wallet,Select Citywalk,13-04-2023,Afternoon,,,
CUST06120,Female,57,7,3891.45,Debit Card,Phoenix Marketcity,13-08-2023,Afternoon,,,
CUST06121,Female,28,2,3914.43,Cash,Lulu Mall,01-04-2023,Night,,,
CUST06122,Male,52,3,2866.66,UPI,DLF Mall of India,24-12-2023,Evening,,,
CUST06123,Male,25,47,4942.96,Cash,Lulu Mall,04-04-2023,Morning,,,
CUST06124,Male,28,33,4445.11,UPI,Lulu Mall,19-06-2023,Evening,,,
CUST06125,Male,42,29,2811.32,Wallet,VR Mall,10-09-2023,Night,,,
CUST06126,Female,38,40,565.99,UPI,Lulu Mall,16-05-2023,Morning,,,
CUST06127,Female,28,3,4157.62,UPI,Ambience Mall,15-08-2023,Morning,,,
CUST06128,Female,58,40,1473.15,Debit Card,Select Citywalk,18-03-2023,Afternoon,,,
CUST06129,Male,50,35,3746.37,Debit Card,Orion Mall,02-02-2023,Evening,,,
CUST06130,Male,64,22,3846.81,Debit Card,VR Mall,05-01-2023,Night,,,
CUST06131,Male,55,49,3819.96,Cash,City Centre Mall,12-07-2023,Morning,,,
CUST06132,Male,54,35,1185.79,UPI,Orion Mall,16-07-2023,Morning,,,
CUST06133,Male,30,25,3441.47,Debit Card,Orion Mall,20-06-2023,Afternoon,,,
CUST06134,Female,49,41,4011.86,Wallet,Ambience Mall,02-11-2023,Morning,,,
CUST06135,Female,28,14,4481.36,Debit Card,DLF Mall of India,02-04-2023,Morning,,,
CUST06136,Male,27,38,761.3,UPI,City Centre Mall,24-12-2023,Evening,,,
CUST06137,Female,25,36,180.15,UPI,Ambience Mall,03-03-2023,Night,,,
CUST06138,Female,54,27,3072.06,Debit Card,Orion Mall,09-08-2023,Morning,,,
CUST06139,Female,52,26,2425.42,Credit Card,Lulu Mall,09-06-2023,Morning,,,
CUST06140,Male,27,25,4595.24,UPI,Lulu Mall,11-08-2023,Evening,,,
CUST06141,Male,36,4,4017.28,Debit Card,VR Mall,03-10-2023,Morning,,,
CUST06142,Male,60,22,295.2,Wallet,Elante Mall,29-04-2023,Night,,,
CUST06143,Male,62,33,1993.48,Debit Card,Elante Mall,17-04-2023,Night,,,
CUST06144,Male,31,31,3970.84,UPI,DLF Mall of India,15-04-2023,Morning,,,
CUST06145,Male,59,2,2925.95,UPI,Elante Mall,25-01-2023,Morning,,,
CUST06146,Female,27,32,3437.87,Credit Card,Lulu Mall,01-04-2023,Afternoon,,,
CUST06147,Male,65,45,3276.01,Debit Card,Orion Mall,05-07-2023,Evening,,,
CUST06148,Female,39,1,2819.71,UPI,Select Citywalk,08-04-2023,Afternoon,,,
CUST06149,Male,31,35,1887.11,UPI,DLF Mall of India,05-05-2023,Night,,,
CUST06150,Male,48,10,3978.83,UPI,City Centre Mall,10-08-2023,Night,,,
CUST06151,Male,54,35,1397.72,Cash,Orion Mall,06-08-2023,Night,,,
CUST06152,Male,39,25,1766.13,Credit Card,Lulu Mall,26-03-2023,Night,,,
CUST06153,Female,18,3,2340.3,Credit Card,Phoenix Marketcity,06-05-2023,Morning,,,
CUST06154,Male,51,41,2536.01,Wallet,Phoenix Marketcity,26-09-2023,Afternoon,,,
CUST06155,Male,51,25,3155.7,Debit Card,City Centre Mall,25-03-2023,Morning,,,
CUST06156,Male,42,13,1946.81,UPI,City Centre Mall,02-04-2023,Evening,,,
CUST06157,Female,29,9,2425.82,Debit Card,Elante Mall,12-08-2023,Night,,,
CUST06158,Female,50,30,1484.13,Cash,Orion Mall,11-11-2023,Evening,,,
CUST06159,Female,65,39,935.33,Credit Card,City Centre Mall,28-10-2023,Night,,,
CUST06160,Female,64,7,3936.78,Cash,VR Mall,04-01-2023,Night,,,
CUST06161,Female,62,33,4140.08,Debit Card,Phoenix Marketcity,15-06-2023,Night,,,
CUST06162,Female,30,9,2647.9,UPI,DLF Mall of India,02-01-2023,Night,,,
CUST06163,Female,42,28,1927.54,Debit Card,VR Mall,14-08-2023,Night,,,
CUST06164,Male,33,11,2840.61,Debit Card,Inorbit Mall,27-03-2023,Night,,,
CUST06165,Female,53,23,865.59,UPI,Elante Mall,07-05-2023,Afternoon,,,
CUST06166,Female,35,49,3851.14,Debit Card,City Centre Mall,10-09-2023,Night,,,
CUST06167,Male,22,39,4453.87,Debit Card,Inorbit Mall,19-01-2023,Afternoon,,,
CUST06168,Male,38,23,3692.02,UPI,Ambience Mall,24-02-2023,Afternoon,,,
CUST06169,Male,19,15,907.17,UPI,Ambience Mall,05-02-2023,Afternoon,,,
CUST06170,Male,24,8,836.84,UPI,Ambience Mall,23-04-2023,Morning,,,
CUST06171,Male,41,29,3928.79,Wallet,Lulu Mall,28-08-2023,Evening,,,
CUST06172,Female,57,26,3360.69,Debit Card,Elante Mall,25-04-2023,Afternoon,,,
CUST06173,Male,27,9,2925.69,UPI,VR Mall,13-03-2023,Morning,,,
CUST06174,Male,25,15,2957.23,Credit Card,Phoenix Marketcity,14-06-2023,Night,,,
CUST06175,Female,40,1,3757.47,UPI,DLF Mall of India,14-03-2023,Evening,,,
CUST06176,Female,31,36,903.19,Debit Card,Lulu Mall,14-11-2023,Morning,,,
CUST06177,Male,47,44,2428.6,UPI,Phoenix Marketcity,08-10-2023,Morning,,,
CUST06178,Male,59,18,795.65,Cash,Elante Mall,27-07-2023,Night,,,
CUST06179,Female,28,31,2723.54,Debit Card,Phoenix Marketcity,15-12-2023,Night,,,
CUST06180,Female,49,42,1725.27,Credit Card,Ambience Mall,11-07-2023,Afternoon,,,
CUST06181,Female,36,20,2435.59,Credit Card,Ambience Mall,20-01-2023,Evening,,,
CUST06182,Male,57,4,2473.15,Debit Card,Inorbit Mall,15-12-2023,Evening,,,
CUST06183,Female,18,15,972.59,Debit Card,Elante Mall,10-11-2023,Morning,,,
CUST06184,Female,55,45,4462.86,Wallet,Select Citywalk,15-10-2023,Afternoon,,,
CUST06185,Female,49,37,2961.44,Debit Card,Ambience Mall,07-06-2023,Afternoon,,,
CUST06186,Male,45,30,1600.22,UPI,DLF Mall of India,24-11-2023,Morning,,,
CUST06187,Female,60,5,1488.59,UPI,Elante Mall,17-03-2023,Morning,,,
CUST06188,Male,18,22,3141.55,Wallet,Elante Mall,31-12-2023,Evening,,,
CUST06189,Female,26,44,1478.31,Credit Card,Ambience Mall,10-04-2023,Morning,,,
CUST06190,Female,48,8,3660.03,UPI,City Centre Mall,22-12-2023,Evening,,,
CUST06191,Male,53,46,1051.1,Credit Card,Elante Mall,07-07-2023,Morning,,,
CUST06192,Male,29,39,784.93,Debit Card,City Centre Mall,11-03-2023,Afternoon,,,
CUST06193,Male,31,20,1214.79,Cash,Phoenix Marketcity,05-04-2023,Night,,,
CUST06194,Female,57,12,976.05,UPI,Phoenix Marketcity,03-12-2023,Night,,,
CUST06195,Female,38,25,3174.43,Debit Card,Orion Mall,17-09-2023,Evening,,,
CUST06196,Male,63,18,1183.81,Wallet,Elante Mall,05-06-2023,Evening,,,
CUST06197,Male,45,10,973.11,Debit Card,Orion Mall,13-12-2023,Evening,,,
CUST06198,Male,35,31,4892.78,Cash,Phoenix Marketcity,19-11-2023,Afternoon,,,
CUST06199,Female,22,3,2748.74,Cash,DLF Mall of India,22-07-2023,Night,,,
CUST06200,Male,49,4,1816.41,Debit Card,Select Citywalk,21-10-2023,Evening,,,
CUST06201,Female,19,20,2249.09,Credit Card,City Centre Mall,09-10-2023,Evening,,,
CUST06202,Female,21,6,1867.11,UPI,VR Mall,21-07-2023,Evening,,,
