customer_id,gender,age,total_orders,total_amount,payment_method,area,last_invoice_date,shopping_time,payment_status,cashier
CUST#5034,Male,22,8,4173,Credit Card,Tollygunge,2023-11-13,Evening,yes,T3984934
CUST#5035,Female,60,7,1612,Credit Card,Gariahat,2023-08-03,Evening,yes,G9664935
CUST#5036,Female,40,26,1467,Credit Card,Tollygunge,2023-03-15,Evening,yes,T4874936
CUST#5037,Male,43,21,738,Credit Card,Jadavpur,2023-02-22,Afternoon,yes,J10454937
CUST#5038,Female,59,7,4540,Wallet,Tollygunge,2023-02-19,Afternoon,yes,T8794938
CUST#5039,Female,26,11,4318,UPI,Gariahat,2023-05-21,Morning,yes,G10704939
CUST#5040,Female,65,22,2285,Cash,Behala,2023-02-03,Evening,yes,B2154940
CUST#5041,Female,24,18,2705,UPI,Park Street,2023-09-29,Afternoon,yes,P3614941
CUST#5042,Female,18,21,2803,Debit Card,Shyambazar,2023-03-17,Evening,yes,S8984942
CUST#5043,Female,25,6,833,UPI,Jadavpur,2023-07-10,Morning,yes,J11454943
CUST#5044,Female,29,15,1157,Wallet,Dum Dum,2023-11-14,Morning,yes,D8294944
CUST#5045,Male,18,9,2274,Credit Card,Salt Lake,2023-09-30,Morning,yes,S11794945
CUST#5046,Male,47,7,1126,Cash,Dum Dum,2023-11-20,Night,yes,D6004946
CUST#5047,Female,18,16,837,Debit Card,Dum Dum,2023-12-07,Evening,yes,D6854947
CUST#5048,Female,64,10,3529,Wallet,Alipore,2023-02-22,Night,yes,A9524948
CUST#5049,Female,63,6,1073,UPI,Salt Lake,2023-07-10,Evening,yes,S3204949
CUST#5050,Female,62,16,2437,UPI,Alipore,2023-06-16,Evening,yes,A9884950
CUST#5051,Female,30,11,3837,Cash,Behala,2023-01-28,Afternoon,yes,B10564951
CUST#5052,Female,47,24,2677,UPI,Dum Dum,2023-12-04,Evening,yes,D6504952
CUST#5053,Female,18,18,2101,Debit Card,Behala,2023-01-16,Morning,yes,B7994953
CUST#5054,Female,37,27,2982,Cash,Dum Dum,2023-07-11,Morning,yes,D8654954
CUST#5055,Male,57,7,3782,Debit Card,Tollygunge,2023-05-18,Evening,yes,T3744955
CUST#5056,Female,28,15,2596,UPI,Tollygunge,2023-11-02,Night,yes,T2074956
CUST#5057,Male,26,16,3214,Cash,Behala,2023-09-05,Morning,yes,B1534957
CUST#5058,Male,58,28,3343,Debit Card,Gariahat,2023-07-15,Afternoon,yes,G9094958
CUST#5059,Female,18,10,4168,Cash,Shyambazar,2023-07-17,Morning,yes,S10764959
CUST#5060,Female,34,26,2498,Wallet,Park Street,2023-01-02,Night,yes,P4064960
CUST#5061,Male,40,12,1176,Debit Card,Salt Lake,2023-06-27,Evening,yes,S11234961
CUST#5062,Male,57,16,1002,UPI,Salt Lake,2023-11-25,Evening,yes,S2714962
CUST#5063,Female,18,29,1679,Debit Card,Tollygunge,2023-11-24,Evening,yes,T9054963
CUST#5064,Male,33,13,3283,UPI,Tollygunge,2023-01-09,Afternoon,yes,T11824964
CUST#5065,Female,38,10,1075,Cash,Park Street,2023-11-21,Morning,yes,P6984965
CUST#5066,Female,53,24,4042,Credit Card,Gariahat,2023-09-26,Morning,yes,G10604966
CUST#5067,Male,61,8,911,Credit Card,Behala,2023-11-29,Afternoon,yes,B10544967
CUST#5068,Female,54,24,2534,Cash,Park Street,2023-01-05,Evening,yes,P4554968
CUST#5069,Female,35,8,890,Wallet,Ballygunge,2023-09-30,Morning,yes,B1084969
CUST#5070,Male,48,18,3669,Wallet,Gariahat,2023-04-29,Evening,yes,G10074970
CUST#5071,Female,57,18,3702,UPI,Behala,2023-08-29,Night,yes,B11084971
CUST#5072,Female,58,19,4496,Debit Card,Salt Lake,2023-09-14,Afternoon,yes,S7484972
CUST#5073,Male,49,14,4577,Cash,Shyambazar,2023-03-09,Afternoon,yes,S2754973
CUST#5074,Male,38,8,4504,UPI,Dum Dum,2023-02-01,Evening,yes,D4484974
CUST#5075,Female,58,11,4090,UPI,Shyambazar,2023-02-27,Evening,yes,S4294975
CUST#5076,Female,33,27,970,Credit Card,Gariahat,2023-06-16,Morning,yes,G7724976
CUST#5077,Female,30,15,2030,Debit Card,Dum Dum,2023-09-06,Morning,yes,D11704977
CUST#5078,Female,58,27,2403,Credit Card,Dum Dum,2023-02-04,Night,yes,D11234978
CUST#5079,Female,54,23,2839,Cash,Alipore,2023-09-27,Night,yes,A8994979
CUST#5080,Male,50,11,4495,UPI,Tollygunge,2023-08-10,Evening,yes,T2524980
CUST#5081,Female,45,22,1447,Debit Card,Behala,2023-07-26,Afternoon,yes,B11374981
CUST#5082,Female,36,8,3294,Credit Card,Tollygunge,2023-09-25,Evening,yes,T11064982
CUST#5083,Female,28,12,3105,Wallet,Behala,2023-08-11,Night,yes,B2994983
CUST#5084,Male,30,6,2832,Credit Card,Behala,2023-09-05,Afternoon,yes,B1414984
CUST#5085,Male,21,27,2310,Credit Card,Behala,2023-03-21,Morning,yes,B4234985
CUST#5086,Female,37,16,2141,Debit Card,Park Street,2023-08-23,Afternoon,yes,P10824986
CUST#5087,Male,54,25,2976,Wallet,Dum Dum,2023-08-20,Afternoon,yes,D10224987
CUST#5088,Female,31,22,2198,Debit Card,Behala,2023-11-12,Evening,yes,B4114988
CUST#5089,Male,64,23,4119,Credit Card,Alipore,2023-09-07,Night,yes,A6844989
CUST#5090,Female,51,12,2865,UPI,Tollygunge,2023-01-10,Afternoon,yes,T2424990
CUST#5091,Female,57,26,4189,Debit Card,Salt Lake,2023-12-09,Morning,yes,S8394991
CUST#5092,Male,51,26,3277,Wallet,Salt Lake,2023-11-12,Afternoon,yes,S1054992
CUST#5093,Male,62,22,763,Debit Card,Salt Lake,2023-08-01,Afternoon,yes,S4484993
CUST#5094,Female,59,14,1283,Cash,Jadavpur,2023-03-15,Morning,yes,J10254994
CUST#5095,Male,65,27,1299,Wallet,Park Street,2023-07-21,Night,yes,P6494995
CUST#5096,Male,42,25,2765,Wallet,Park Street,2023-03-30,Morning,yes,P9914996
CUST#5097,Male,38,13,4333,Debit Card,Behala,2023-02-17,Night,yes,B3164997
CUST#5098,Male,31,14,3567,Debit Card,Dum Dum,2023-02-10,Afternoon,yes,D1734998
CUST#5099,Male,55,27,1900,Debit Card,Shyambazar,2023-04-30,Afternoon,yes,S8144999
CUST#5100,Male,39,28,1200,Wallet,Tollygunge,2023-03-22,Afternoon,yes,T7085000
CUST#5101,Male,54,17,2893,Debit Card,Salt Lake,2023-09-27,Afternoon,yes,S6945001
CUST#5102,Female,44,25,1867,Cash,Tollygunge,2023-08-12,Afternoon,yes,T3945002
CUST#5103,Male,45,12,2730,Credit Card,Park Street,2023-03-09,Night,yes,P8335003
CUST#5104,Male,49,9,1086,Cash,Dum Dum,2023-03-19,Night,yes,D11495004
CUST#5105,Male,22,9,2591,Cash,Gariahat,2023-09-21,Morning,yes,G6955005
CUST#5106,Male,38,19,2463,Wallet,Park Street,2023-06-12,Afternoon,yes,P8795006
CUST#5107,Male,29,13,4059,Credit Card,Salt Lake,2023-01-28,Morning,yes,S7705007
CUST#5108,Female,55,9,1915,Cash,Shyambazar,2023-10-12,Evening,yes,S3855008
CUST#5109,Female,47,8,2235,Credit Card,Salt Lake,2023-11-20,Night,yes,S10485009
CUST#5110,Female,24,19,1287,Wallet,Salt Lake,2023-06-14,Morning,yes,S8905010
CUST#5111,Female,19,13,1947,Wallet,Gariahat,2023-11-20,Night,yes,G2595011
CUST#5112,Male,19,6,2211,Cash,Salt Lake,2023-02-17,Night,yes,S9565012
CUST#5113,Female,44,23,4143,UPI,Gariahat,2023-10-04,Morning,yes,G4685013
CUST#5114,Male,57,15,2486,Wallet,Park Street,2023-09-16,Morning,yes,P3215014
CUST#5115,Male,32,15,3955,Cash,Alipore,2023-08-30,Evening,yes,A8255015
CUST#5116,Male,25,6,3144,UPI,Gariahat,2023-04-16,Night,yes,G6755016
CUST#5117,Female,32,18,3271,Credit Card,Behala,2023-07-04,Afternoon,yes,B8625017
CUST#5118,Female,47,25,2283,Cash,Salt Lake,2023-03-10,Evening,yes,S9565018
CUST#5119,Female,24,17,3941,Wallet,Tollygunge,2023-07-17,Morning,yes,T5225019
CUST#5120,Female,20,28,4348,UPI,Gariahat,2023-03-08,Morning,yes,G5215020
CUST#5121,Female,61,19,817,Wallet,Behala,2023-04-05,Night,yes,B5085021
CUST#5122,Female,35,25,3886,UPI,Dum Dum,2023-11-19,Morning,yes,D6555022
CUST#5123,Male,24,16,1952,Debit Card,Gariahat,2023-03-28,Morning,yes,G6455023
CUST#5124,Female,65,15,1790,Credit Card,Alipore,2023-12-19,Morning,yes,A3005024
CUST#5125,Female,50,15,1823,Debit Card,Tollygunge,2023-12-18,Evening,yes,T10745025
CUST#5126,Male,61,15,2093,Wallet,Salt Lake,2023-10-30,Night,yes,S7665026
CUST#5127,Male,42,6,1402,Cash,Gariahat,2023-01-03,Morning,yes,G3025027
CUST#5128,Male,44,29,1565,Debit Card,Jadavpur,2023-03-29,Night,yes,J10595028
CUST#5129,Male,20,14,1248,Cash,Behala,2023-10-08,Evening,yes,B7085029
CUST#5130,Male,23,21,758,Cash,Behala,2023-03-09,Morning,yes,B1755030
CUST#5131,Male,24,8,2938,Cash,Ballygunge,2023-01-02,Evening,yes,B7235031
CUST#5132,Female,37,15,2288,Debit Card,Park Street,2023-03-07,Evening,yes,P5455032
CUST#5133,Female,54,25,1300,Cash,Tollygunge,2023-11-15,Afternoon,yes,T9655033
CUST#5134,Male,61,24,3277,Debit Card,Tollygunge,2023-06-28,Morning,yes,T9925034
CUST#5135,Male,27,12,981,Cash,Gariahat,2023-08-16,Evening,yes,G5885035
CUST#5136,Female,26,21,2848,Wallet,Salt Lake,2023-01-16,Evening,yes,S4935036
CUST#5137,Female,28,7,4029,Debit Card,Tollygunge,2023-01-04,Afternoon,yes,T6655037
CUST#5138,Male,56,15,2613,Cash,Tollygunge,2023-01-10,Morning,yes,T2445038
CUST#5139,Male,57,29,1538,Debit Card,Behala,2023-10-01,Morning,yes,B10585039
CUST#5140,Female,25,24,4489,Credit Card,Salt Lake,2023-09-26,Afternoon,yes,S4985040
CUST#5141,Male,51,15,2068,Credit Card,Ballygunge,2023-05-14,Afternoon,yes,B10285041
CUST#5142,Female,43,22,1326,Wallet,Salt Lake,2023-06-06,Afternoon,yes,S7045042
CUST#5143,Male,51,7,3294,Cash,Tollygunge,2023-05-15,Morning,yes,T8385043
CUST#5144,Female,31,20,3681,Credit Card,Salt Lake,2023-11-18,Night,yes,S4935044
CUST#5145,Male,47,13,1281,Cash,Salt Lake,2023-06-04,Evening,yes,S5665045
CUST#5146,Male,47,13,2024,Wallet,Salt Lake,2023-04-20,Afternoon,yes,S10275046
CUST#5147,Female,48,23,2482,UPI,Salt Lake,2023-12-12,Afternoon,yes,S2055047
CUST#5148,Female,55,25,3716,Cash,Dum Dum,2023-09-26,Afternoon,yes,D2545048
CUST#5149,Male,46,28,1979,Credit Card,Jadavpur,2023-04-08,Night,yes,J7555049
CUST#5150,Male,50,7,1175,Debit Card,Behala,2023-01-18,Night,yes,B11255050
CUST#5151,Female,28,13,3749,Credit Card,Salt Lake,2023-05-21,Evening,yes,S11585051
CUST#5152,Female,46,9,906,Wallet,Tollygunge,2023-09-17,Evening,yes,T6225052
CUST#5153,Male,26,26,1262,Debit Card,Salt Lake,2023-01-24,Morning,yes,S10615053
CUST#5154,Female,42,13,2375,Debit Card,Ballygunge,2023-06-23,Morning,yes,B5555054
CUST#5155,Male,30,19,1632,Credit Card,Dum Dum,2023-12-15,Afternoon,yes,D11515055
CUST#5156,Male,36,28,2054,Cash,Behala,2023-03-03,Night,yes,B10095056
CUST#5157,Female,64,6,1007,Credit Card,Ballygunge,2023-04-26,Night,yes,B11685057
CUST#5158,Female,20,14,4293,UPI,Dum Dum,2023-10-01,Morning,yes,D4085058
CUST#5159,Male,60,17,1634,Cash,Tollygunge,2023-11-07,Afternoon,yes,T7475059
CUST#5160,Female,59,23,4294,UPI,Salt Lake,2023-08-22,Afternoon,yes,S3165060
CUST#5161,Male,41,21,1981,UPI,Tollygunge,2023-11-07,Evening,yes,T11675061
CUST#5162,Male,24,20,1804,Credit Card,Shyambazar,2023-10-04,Night,yes,S9475062
CUST#5163,Male,32,6,3888,UPI,Gariahat,2023-11-19,Afternoon,yes,G2255063
CUST#5164,Female,45,26,4012,Cash,Gariahat,2023-05-04,Night,yes,G10595064
CUST#5165,Male,43,27,3882,Debit Card,Alipore,2023-01-19,Evening,yes,A3825065
CUST#5166,Female,57,14,1181,Debit Card,Tollygunge,2023-09-06,Evening,yes,T8945066
CUST#5167,Male,52,11,1968,Cash,Salt Lake,2023-09-07,Morning,yes,S5875067
CUST#5168,Male,33,11,3091,Cash,Gariahat,2023-11-25,Evening,yes,G1835068
CUST#5169,Female,35,6,2363,UPI,Behala,2023-07-26,Morning,yes,B11625069
CUST#5170,Female,49,20,3200,Wallet,Tollygunge,2023-04-10,Evening,yes,T8595070
CUST#5171,Female,19,10,1539,Debit Card,Park Street,2023-04-03,Evening,yes,P10025071
CUST#5172,Male,36,13,1364,Debit Card,Tollygunge,2023-07-04,Morning,yes,T11835072
CUST#5173,Female,33,21,4049,Cash,Park Street,2023-04-07,Night,yes,P1885073
CUST#5174,Male,57,24,1205,Wallet,Salt Lake,2023-11-26,Afternoon,yes,S3825074
CUST#5175,Male,26,29,3325,Cash,Behala,2023-04-08,Afternoon,yes,B1005075
CUST#5176,Female,57,8,4203,Wallet,Tollygunge,2023-03-27,Evening,yes,T9825076
CUST#5177,Male,46,18,4046,Debit Card,Jadavpur,2023-04-26,Morning,yes,J2515077
CUST#5178,Male,18,26,2017,Debit Card,Jadavpur,2023-09-29,Evening,yes,J3465078
CUST#5179,Female,27,12,2717,UPI,Dum Dum,2023-10-28,Night,yes,D4765079
CUST#5180,Male,60,18,2870,Debit Card,Jadavpur,2023-10-09,Night,yes,J4025080
CUST#5181,Female,62,13,2391,Debit Card,Dum Dum,2023-06-16,Morning,yes,D4945081
CUST#5182,Female,55,14,2105,UPI,Gariahat,2023-07-16,Evening,yes,G3115082
CUST#5183,Female,30,11,4141,Debit Card,Tollygunge,2023-09-06,Afternoon,yes,T6445083
CUST#5184,Male,26,6,2340,Cash,Dum Dum,2023-05-23,Afternoon,yes,D10485084
CUST#5185,Male,44,10,3968,UPI,Salt Lake,2023-12-16,Evening,yes,S8665085
CUST#5186,Male,28,21,4492,UPI,Alipore,2023-07-11,Evening,yes,A10225086
CUST#5187,Female,42,17,894,Wallet,Tollygunge,2023-09-19,Evening,yes,T8995087
CUST#5188,Female,62,15,4254,Debit Card,Behala,2023-10-13,Night,yes,B5275088
CUST#5189,Female,29,13,3697,Wallet,Dum Dum,2023-07-26,Afternoon,yes,D1575089
CUST#5190,Male,27,19,2143,Debit Card,Dum Dum,2023-05-20,Afternoon,yes,D7665090
CUST#5191,Female,23,24,3406,UPI,Park Street,2023-11-21,Night,yes,P6605091
CUST#5192,Female,32,27,4543,Wallet,Ballygunge,2023-03-27,Morning,yes,B8855092
CUST#5193,Male,58,26,1845,UPI,Gariahat,2023-06-26,Afternoon,yes,G1085093
CUST#5194,Male,59,6,3077,Credit Card,Dum Dum,2023-05-29,Night,yes,D10005094
CUST#5195,Male,64,27,3873,Debit Card,Tollygunge,2023-10-30,Morning,yes,T6025095
CUST#5196,Male,34,27,2122,Debit Card,Gariahat,2023-03-02,Evening,yes,G10285096
CUST#5197,Female,19,19,3998,Debit Card,Park Street,2023-11-26,Night,yes,P1365097
CUST#5198,Male,32,22,1401,UPI,Alipore,2023-03-24,Night,yes,A4715098
CUST#5199,Female,48,21,3325,Wallet,Gariahat,2023-01-22,Night,yes,G2765099
CUST#5200,Male,59,22,2066,Debit Card,Salt Lake,2023-01-04,Evening,yes,S9545100
CUST#5201,Female,31,15,1589,Cash,Behala,2023-01-10,Night,yes,B3825101
CUST#5202,Male,52,6,1982,Debit Card,Salt Lake,2023-02-05,Evening,yes,S7345102
CUST#5203,Female,31,11,3599,Credit Card,Dum Dum,2023-07-30,Afternoon,yes,D2495103
CUST#5204,Male,65,23,2893,Credit Card,Dum Dum,2023-01-02,Morning,yes,D9785104
CUST#5205,Female,42,8,2012,UPI,Tollygunge,2023-10-01,Evening,yes,T7775105
CUST#5206,Female,28,22,1111,Credit Card,Behala,2023-02-22,Night,yes,B5895106
CUST#5207,Male,49,23,3269,Cash,Park Street,2023-10-28,Morning,yes,P6895107
CUST#5208,Male,18,26,2432,Wallet,Tollygunge,2023-01-04,Morning,yes,T8515108
CUST#5209,Male,40,26,1981,Wallet,Gariahat,2023-05-19,Night,yes,G6305109
CUST#5210,Male,43,14,2361,UPI,Park Street,2023-09-22,Evening,yes,P1775110
CUST#5211,Male,35,29,3350,Credit Card,Behala,2023-09-05,Morning,yes,B2185111
CUST#5212,Male,59,12,1779,UPI,Ballygunge,2023-11-17,Morning,yes,B10945112
CUST#5213,Female,46,26,3644,Debit Card,Jadavpur,2023-10-15,Night,yes,J6065113
CUST#5214,Female,59,16,3202,Credit Card,Gariahat,2023-05-23,Morning,yes,G4935114
CUST#5215,Female,33,27,2197,Cash,Dum Dum,2023-10-31,Evening,yes,D3335115
CUST#5216,Female,34,17,1189,Wallet,Tollygunge,2023-04-02,Afternoon,yes,T6205116
CUST#5217,Male,46,15,3618,Credit Card,Shyambazar,2023-03-01,Morning,yes,S7675117
CUST#5218,Male,53,15,3555,Credit Card,Tollygunge,2023-02-01,Night,yes,T6535118
CUST#5219,Male,41,22,889,Debit Card,Behala,2023-05-16,Afternoon,yes,B10275119
CUST#5220,Female,42,15,3848,Credit Card,Shyambazar,2023-08-21,Night,yes,S2425120
CUST#5221,Female,55,18,932,UPI,Alipore,2023-07-02,Afternoon,yes,A9875121
CUST#5222,Male,45,24,1668,Cash,Park Street,2023-09-18,Morning,yes,P1565122
CUST#5223,Male,36,7,812,Debit Card,Salt Lake,2023-10-14,Night,yes,S9825123
CUST#5224,Male,44,10,4275,Cash,Shyambazar,2023-04-15,Morning,yes,S9285124
CUST#5225,Female,44,11,2514,Credit Card,Park Street,2023-07-15,Afternoon,yes,P9145125
CUST#5226,Male,62,27,976,UPI,Ballygunge,2023-05-03,Afternoon,yes,B11155126
CUST#5227,Male,24,22,3826,Wallet,Gariahat,2023-04-23,Afternoon,yes,G4675127
CUST#5228,Male,18,16,2687,Wallet,Gariahat,2023-04-15,Morning,yes,G7025128
CUST#5229,Female,59,24,3851,Debit Card,Behala,2023-06-11,Evening,yes,B5715129
CUST#5230,Female,28,15,4425,UPI,Jadavpur,2023-09-13,Morning,yes,J11315130
CUST#5231,Male,28,28,3330,Cash,Park Street,2023-07-06,Evening,yes,P1345131
CUST#5232,Male,45,7,1629,Credit Card,Jadavpur,2023-11-01,Afternoon,yes,J1575132
CUST#5233,Female,57,16,3122,Debit Card,Salt Lake,2023-04-15,Afternoon,yes,S1955133
CUST#5234,Female,37,20,4395,Cash,Alipore,2023-05-15,Morning,yes,A5575134
CUST#5235,Female,57,19,738,Wallet,Tollygunge,2023-06-09,Morning,yes,T10345135
CUST#5236,Male,26,8,2134,Debit Card,Tollygunge,2023-01-25,Evening,yes,T7555136
CUST#5237,Male,46,29,758,UPI,Tollygunge,2023-08-14,Afternoon,yes,T8035137
CUST#5238,Male,63,7,2376,Cash,Salt Lake,2023-10-14,Evening,yes,S5825138
CUST#5239,Male,26,14,4370,Debit Card,Behala,2023-01-30,Evening,yes,B8455139
CUST#5240,Female,34,29,1042,Wallet,Alipore,2023-08-21,Afternoon,yes,A9195140
CUST#5241,Female,56,19,3877,Credit Card,Salt Lake,2023-07-09,Morning,yes,S1635141
CUST#5242,Female,23,12,1539,Wallet,Behala,2023-06-05,Afternoon,yes,B11605142
CUST#5243,Female,18,29,758,Wallet,Park Street,2023-07-23,Afternoon,yes,P11145143
CUST#5244,Female,25,14,2363,Debit Card,Salt Lake,2023-05-02,Afternoon,yes,S3285144
CUST#5245,Female,62,28,741,Credit Card,Behala,2023-02-08,Afternoon,yes,B4075145
CUST#5246,Female,47,22,3081,Debit Card,Dum Dum,2023-09-07,Afternoon,yes,D3595146
CUST#5247,Female,22,23,1175,Credit Card,Behala,2023-04-04,Morning,yes,B6255147
CUST#5248,Male,22,19,1769,Cash,Salt Lake,2023-04-12,Afternoon,yes,S6075148
CUST#5249,Female,22,16,1481,Wallet,Tollygunge,2023-12-14,Evening,yes,T7085149
CUST#5250,Female,28,6,4040,UPI,Behala,2023-12-01,Afternoon,yes,B4945150
CUST#5251,Male,49,7,1841,Credit Card,Dum Dum,2023-10-09,Morning,yes,D4235151
CUST#5252,Male,32,22,3150,Cash,Gariahat,2023-07-23,Evening,yes,G9935152
CUST#5253,Male,57,10,1066,UPI,Salt Lake,2023-11-09,Night,yes,S6715153
CUST#5254,Female,19,14,1579,UPI,Salt Lake,2023-04-21,Night,yes,S10075154
CUST#5255,Female,37,24,3217,Debit Card,Park Street,2023-03-02,Afternoon,yes,P9295155
CUST#5256,Female,31,13,3443,Debit Card,Shyambazar,2023-09-03,Night,yes,S8685156
CUST#5257,Male,52,13,3484,UPI,Behala,2023-09-08,Morning,yes,B5985157
CUST#5258,Female,26,23,2730,Credit Card,Alipore,2023-06-26,Evening,yes,A6195158
CUST#5259,Female,43,27,2327,Cash,Jadavpur,2023-07-11,Evening,yes,J2725159
CUST#5260,Male,62,25,1277,UPI,Salt Lake,2023-05-24,Afternoon,yes,S4185160
CUST#5261,Male,50,10,4144,UPI,Park Street,2023-07-10,Evening,yes,P10705161
CUST#5262,Female,42,9,3847,UPI,Jadavpur,2023-05-04,Afternoon,yes,J10865162
CUST#5263,Female,36,23,4529,UPI,Tollygunge,2023-06-22,Afternoon,yes,T4865163
CUST#5264,Male,44,22,861,Credit Card,Dum Dum,2023-09-12,Evening,yes,D2245164
CUST#5265,Female,29,18,1328,Credit Card,Behala,2023-01-24,Night,yes,B8825165
CUST#5266,Female,28,9,1956,UPI,Tollygunge,2023-02-24,Morning,yes,T11275166
CUST#5267,Male,47,11,2407,UPI,Salt Lake,2023-08-18,Morning,yes,S2135167
CUST#5268,Male,32,8,2274,Cash,Tollygunge,2023-10-25,Morning,yes,T2095168
CUST#5269,Female,25,26,2106,Wallet,Shyambazar,2023-09-09,Night,yes,S10735169
CUST#5270,Male,64,14,4242,Credit Card,Behala,2023-09-14,Morning,yes,B5905170
CUST#5271,Female,35,24,4086,Cash,Park Street,2023-02-14,Morning,yes,P3755171
CUST#5272,Female,44,8,4512,Cash,Shyambazar,2023-04-06,Afternoon,yes,S9235172
CUST#5273,Female,53,17,2835,Wallet,Behala,2023-09-21,Night,yes,B9285173
CUST#5274,Male,22,8,4065,Cash,Gariahat,2023-05-17,Morning,yes,G1755174
CUST#5275,Female,22,11,4522,UPI,Salt Lake,2023-07-29,Night,yes,S5765175
CUST#5276,Male,26,24,2319,UPI,Behala,2023-01-15,Night,yes,B5035176
CUST#5277,Male,18,28,1574,Debit Card,Tollygunge,2023-01-30,Night,yes,T2015177
CUST#5278,Male,20,10,3607,UPI,Dum Dum,2023-02-06,Night,yes,D10205178
CUST#5279,Male,63,23,3102,Debit Card,Dum Dum,2023-03-02,Evening,yes,D9955179
CUST#5280,Female,48,17,916,Wallet,Tollygunge,2023-01-03,Night,yes,T2425180
CUST#5281,Male,62,11,1423,Credit Card,Park Street,2023-05-25,Afternoon,yes,P11505181
CUST#5282,Male,52,10,4305,Wallet,Ballygunge,2023-06-02,Evening,yes,B5265182
CUST#5283,Female,49,14,3450,Debit Card,Tollygunge,2023-01-31,Night,yes,T9835183
CUST#5284,Male,49,6,833,Cash,Behala,2023-01-08,Afternoon,yes,B7995184
CUST#5285,Female,65,7,940,Debit Card,Behala,2023-06-05,Night,yes,B7315185
CUST#5286,Male,53,22,2039,Debit Card,Dum Dum,2023-11-10,Evening,yes,D3725186
CUST#5287,Female,18,11,1218,Credit Card,Ballygunge,2023-04-26,Night,yes,B8215187
CUST#5288,Male,40,16,2096,UPI,Behala,2023-01-24,Morning,yes,B11425188
CUST#5289,Female,33,24,2160,Debit Card,Dum Dum,2023-09-15,Night,yes,D5675189
CUST#5290,Female,43,27,3601,Wallet,Behala,2023-07-16,Morning,yes,B4795190
CUST#5291,Male,53,26,3916,Cash,Shyambazar,2023-05-20,Morning,yes,S5305191
CUST#5292,Male,32,17,1510,Debit Card,Park Street,2023-02-17,Morning,yes,P5775192
CUST#5293,Female,61,27,2368,Debit Card,Park Street,2023-05-04,Morning,yes,P2065193
CUST#5294,Male,20,12,1135,Credit Card,Behala,2023-11-30,Morning,yes,B1205194
CUST#5295,Female,63,17,2978,Wallet,Dum Dum,2023-07-11,Evening,yes,D5795195
CUST#5296,Female,31,11,4178,Credit Card,Gariahat,2023-01-19,Evening,yes,G10395196
CUST#5297,Male,46,25,3058,Credit Card,Park Street,2023-07-20,Evening,yes,P5045197
CUST#5298,Female,43,12,1548,Cash,Alipore,2023-05-24,Night,yes,A10665198
CUST#5299,Male,20,29,809,Debit Card,Behala,2023-07-25,Afternoon,yes,B1015199
CUST#5300,Female,36,6,2770,Debit Card,Dum Dum,2023-01-29,Afternoon,yes,D11835200
CUST#5301,Male,31,10,3434,Wallet,Gariahat,2023-01-27,Morning,yes,G5105201
CUST#5302,Female,47,22,1583,Wallet,Salt Lake,2023-03-08,Night,yes,S11895202
CUST#5303,Female,43,26,917,Credit Card,Behala,2023-06-27,Night,yes,B3465203
CUST#5304,Female,44,18,2508,Credit Card,Ballygunge,2023-11-24,Morning,yes,B6895204
CUST#5305,Female,41,25,3712,Cash,Dum Dum,2023-06-13,Afternoon,yes,D9605205
CUST#5306,Female,25,25,2013,Credit Card,Salt Lake,2023-01-28,Morning,yes,S1195206
CUST#5307,Female,44,12,3979,Wallet,Dum Dum,2023-12-05,Night,yes,D10285207
CUST#5308,Female,24,21,2620,Cash,Behala,2023-11-22,Afternoon,yes,B9015208
CUST#5309,Male,25,27,2649,Wallet,Park Street,2023-11-18,Night,yes,P4845209
CUST#5310,Female,61,8,2102,Cash,Tollygunge,2023-07-31,Evening,yes,T11005210
CUST#5311,Male,27,23,2329,UPI,Salt Lake,2023-10-06,Afternoon,yes,S3025211
CUST#5312,Female,44,6,4249,Credit Card,Salt Lake,2023-07-21,Night,yes,S1345212
CUST#5313,Female,40,10,3043,Cash,Dum Dum,2023-09-06,Morning,yes,D3945213
CUST#5314,Female,24,13,3317,Cash,Behala,2023-09-13,Evening,yes,B7785214
CUST#5315,Female,19,22,2397,Debit Card,Dum Dum,2023-05-15,Afternoon,yes,D11295215
CUST#5316,Male,41,6,1598,Wallet,Dum Dum,2023-08-02,Afternoon,yes,D4955216
CUST#5317,Male,60,12,4100,Wallet,Gariahat,2023-05-26,Afternoon,yes,G4755217
CUST#5318,Female,54,6,2866,Credit Card,Alipore,2023-01-26,Evening,yes,A3565218
CUST#5319,Male,30,26,2670,Wallet,Dum Dum,2023-08-31,Evening,yes,D8275219
CUST#5320,Female,35,23,3444,Wallet,Tollygunge,2023-03-26,Night,yes,T2365220
CUST#5321,Female,41,17,2595,Credit Card,Behala,2023-11-23,Morning,yes,B1905221
